ID,出生日期,性别,婚姻状况,学历,用车区域,车辆用途,车辆价值,车辆类别,年平均里程,年平均车速,主要行车时间,出险频率,出险强度
379401970,1966-06-27,男,已婚,本科,城镇,个人,10-20万,SUV,小于5千,大于100,夜间,0,0
375087720,1976-11-23,男,已婚,本科,农村,单位,20-30万,卡车,5千-1万,小于40,夜间,1,301
694267964,1979-02-11,女,未婚,硕士,城镇,单位,10-20万,SUV,小于5千,40-59,日间,0,0
890091849,1977-02-17,男,已婚,硕士,城镇,个人,10-20万,厢式货车,1万5-2万,小于40,日间,1,99
758370952,1971-10-17,女,已婚,硕士,城镇,个人,小于10万,SUV,1万-1万5,40-59,日间,1,1016
747002242,1978-08-15,女,未婚,硕士,城镇,个人,20-30万,SUV,5千-1万,40-59,日间,0,0
653142988,1977-11-20,女,已婚,本科,城镇,个人,10-20万,跑车,1万5-2万,小于40,夜间,2,284
388360189,1975-09-03,男,未婚,博士,城镇,单位,30-40万,卡车,5千-1万,小于40,日间,0,0
296440535,1971-11-20,女,已婚,本科,农村,单位,10-20万,MPV,小于5千,小于40,日间,0,0
733070656,1990-12-27,男,未婚,高中以下,城镇,个人,10-20万,MPV,5千-1万,60-79,日间,1,259
619748463,1970-12-24,男,已婚,高中以下,城镇,个人,20-30万,MPV,5千-1万,小于40,日间,0,0
699677378,1983-01-04,女,已婚,本科,城镇,个人,10-20万,轿车,1万5-2万,小于40,夜间,1,437
474659214,1976-05-22,男,已婚,本科,农村,单位,小于10万,轿车,1万-1万5,60-79,夜间,1,833
848429245,1971-01-09,男,已婚,硕士,农村,个人,30-40万,MPV,小于5千,40-59,日间,2,701
382198324,1973-02-19,女,已婚,高中,城镇,个人,20-30万,MPV,1万5-2万,小于40,日间,1,356
310091630,1972-04-01,女,已婚,本科,城镇,个人,20-30万,MPV,1万-1万5,80-99,夜间,2,1233
945144015,1979-03-05,男,未婚,高中,城镇,个人,10-20万,MPV,5千-1万,60-79,夜间,1,1409
755684786,1982-10-06,女,已婚,高中以下,城镇,个人,10-20万,SUV,1万-1万5,40-59,夜间,2,40
781240853,1981-06-15,女,已婚,高中以下,城镇,个人,10-20万,SUV,1万-1万5,小于40,夜间,1,34
652896608,1967-07-16,女,已婚,高中,农村,个人,20-30万,跑车,1万-1万5,大于100,夜间,2,1738
50881055,1974-12-19,男,未婚,高中,城镇,个人,10-20万,厢式货车,5千-1万,小于40,夜间,0,0
845045346,1971-03-05,男,已婚,博士,城镇,个人,10-20万,MPV,大于2万,40-59,日间,5,745
291796704,1977-11-24,男,未婚,高中,城镇,个人,10-20万,MPV,1万-1万5,60-79,日间,1,1124
24303338,1981-08-21,男,未婚,高中,城镇,单位,小于10万,轿车,小于5千,40-59,日间,0,0
8890927,1978-04-27,男,已婚,高中,城镇,单位,小于10万,轿车,5千-1万,60-79,日间,2,853
334739735,1982-02-06,男,未婚,本科,农村,个人,10-20万,MPV,5千-1万,80-99,夜间,0,0
951951164,1987-12-04,男,已婚,本科,城镇,单位,小于10万,轿车,1万5-2万,40-59,夜间,2,286
953297827,1973-10-10,男,未婚,硕士,城镇,单位,小于10万,轿车,1万-1万5,60-79,日间,0,0
753124100,1984-02-09,男,已婚,高中,城镇,单位,20-30万,卡车,5千-1万,大于100,日间,1,2268
717945707,1975-07-01,女,已婚,硕士,城镇,个人,10-20万,SUV,1万-1万5,60-79,日间,2,2712
872721141,1978-02-10,女,已婚,硕士,城镇,个人,10-20万,MPV,大于2万,小于40,夜间,5,229
666239340,1978-09-22,男,已婚,高中以下,城镇,单位,30-40万,卡车,1万5-2万,小于40,夜间,0,0
406043790,1982-02-15,男,未婚,高中,城镇,个人,10-20万,MPV,5千-1万,80-99,日间,3,3934
423739364,1972-12-17,女,已婚,硕士,城镇,个人,10-20万,SUV,小于5千,40-59,日间,1,1084
998040578,1983-09-20,女,未婚,高中以下,城镇,个人,10-20万,轿车,1万-1万5,80-99,日间,5,746
525918644,1983-08-31,女,未婚,高中,城镇,个人,小于10万,跑车,1万-1万5,小于40,夜间,2,600
695264867,1978-07-16,女,已婚,博士,城镇,个人,10-20万,跑车,5千-1万,40-59,夜间,1,439
491709455,1980-02-11,男,已婚,硕士,城镇,单位,20-30万,卡车,1万-1万5,40-59,日间,3,2456
517982134,1977-08-27,女,已婚,高中,城镇,个人,20-30万,MPV,5千-1万,小于40,夜间,0,0
749559800,1964-05-07,男,已婚,本科,城镇,个人,10-20万,跑车,1万-1万5,40-59,日间,3,113
823230619,1979-08-27,女,已婚,硕士,城镇,个人,10-20万,SUV,小于5千,大于100,日间,2,5575
487754398,1982-09-29,女,未婚,硕士,城镇,个人,小于10万,SUV,1万5-2万,小于40,日间,1,227
934042208,1975-05-23,女,未婚,高中以下,城镇,个人,10-20万,SUV,小于5千,40-59,夜间,4,259
203396173,1972-12-31,男,已婚,高中以下,城镇,个人,10-20万,MPV,1万-1万5,小于40,日间,3,301
16084737,1987-02-28,男,未婚,硕士,城镇,个人,10-20万,轿车,1万-1万5,80-99,日间,1,1890
132609655,1986-06-10,女,已婚,高中,城镇,单位,小于10万,跑车,大于2万,小于40,日间,1,44
551296680,1979-03-13,女,已婚,本科,城镇,单位,20-30万,厢式货车,小于5千,小于40,夜间,0,0
100093408,1985-04-13,男,未婚,高中,城镇,个人,小于10万,MPV,1万-1万5,60-79,日间,2,398
784370129,1975-01-02,男,已婚,博士,城镇,个人,10-20万,轿车,1万5-2万,80-99,日间,0,0
194527047,1980-06-08,女,未婚,高中,城镇,个人,小于10万,跑车,5千-1万,80-99,日间,3,3924
624440117,1968-07-09,男,已婚,本科,城镇,单位,10-20万,SUV,小于5千,小于40,日间,2,661
703676514,1976-05-03,男,已婚,高中,城镇,单位,10-20万,轿车,1万-1万5,40-59,夜间,1,647
710586000,1979-03-04,男,已婚,本科,城镇,个人,10-20万,MPV,5千-1万,80-99,夜间,3,1295
799857899,1975-07-03,女,未婚,博士,农村,个人,小于10万,SUV,1万-1万5,小于40,日间,1,762
227540901,1988-03-08,男,未婚,本科,城镇,个人,小于10万,轿车,1万5-2万,40-59,日间,3,797
722567149,1971-06-05,女,未婚,高中以下,城镇,个人,10-20万,SUV,1万-1万5,小于40,日间,2,87
376761023,1973-10-15,男,已婚,硕士,城镇,个人,10-20万,MPV,大于2万,40-59,日间,4,552
410044584,1974-10-14,女,已婚,高中,农村,个人,20-30万,MPV,小于5千,40-59,日间,1,179
404639990,1978-10-31,男,已婚,硕士,城镇,单位,30-40万,卡车,小于5千,60-79,日间,0,0
746130911,1979-01-15,男,已婚,本科,农村,个人,小于10万,轿车,1万-1万5,80-99,夜间,2,3287
676650544,1971-04-09,男,未婚,本科,城镇,个人,10-20万,MPV,1万-1万5,小于40,日间,1,899
414345397,1970-03-29,女,已婚,高中,城镇,单位,小于10万,SUV,5千-1万,小于40,夜间,0,0
3029573,1978-01-26,女,已婚,高中,农村,个人,20-30万,MPV,1万-1万5,80-99,日间,3,5421
549069454,1973-04-29,女,已婚,高中,城镇,个人,小于10万,SUV,小于5千,80-99,夜间,1,955
725128543,1975-01-19,男,已婚,博士,城镇,单位,小于10万,轿车,5千-1万,40-59,夜间,0,0
877671335,1980-07-24,女,未婚,本科,农村,个人,10-20万,MPV,1万5-2万,40-59,日间,2,395
920638735,1979-05-08,女,已婚,高中,城镇,单位,10-20万,MPV,5千-1万,40-59,夜间,1,437
589776136,1976-11-11,女,已婚,高中,城镇,单位,10-20万,SUV,1万-1万5,小于40,夜间,0,0
249037674,1978-01-15,男,未婚,高中,城镇,单位,10-20万,厢式货车,5千-1万,小于40,夜间,0,0
212373089,1980-12-23,女,已婚,高中,城镇,单位,10-20万,SUV,大于2万,小于40,日间,1,1330
171275064,1977-01-02,女,已婚,高中,城镇,个人,10-20万,SUV,1万5-2万,60-79,日间,4,323
747049542,1984-06-22,女,已婚,高中,农村,个人,小于10万,SUV,5千-1万,40-59,日间,2,117
531706245,1979-02-27,女,已婚,高中,农村,个人,小于10万,SUV,5千-1万,40-59,日间,0,0
111405767,1968-10-07,女,已婚,硕士,城镇,个人,10-20万,SUV,5千-1万,80-99,夜间,3,1346
676912383,1988-06-22,男,未婚,高中,城镇,单位,小于10万,轿车,1万-1万5,40-59,夜间,2,612
914892550,1976-06-01,女,已婚,本科,农村,单位,10-20万,SUV,1万5-2万,60-79,日间,6,485
65561698,1981-07-11,女,已婚,高中,城镇,个人,10-20万,跑车,5千-1万,80-99,夜间,2,672
316206287,1980-04-24,女,已婚,硕士,城镇,个人,20-30万,轿车,5千-1万,小于40,日间,1,1005
807685357,1979-07-19,男,已婚,高中,城镇,单位,30-40万,卡车,1万-1万5,40-59,日间,0,0
895433187,1975-01-15,女,已婚,硕士,城镇,个人,10-20万,跑车,5千-1万,小于40,夜间,0,0
195051458,1985-03-29,女,未婚,高中,农村,个人,小于10万,跑车,大于2万,60-79,日间,2,4140
685900195,1981-02-18,男,未婚,本科,城镇,单位,小于10万,轿车,小于5千,60-79,日间,1,205
411375726,1979-04-05,女,已婚,硕士,农村,个人,小于10万,SUV,1万-1万5,40-59,夜间,1,213
490879221,1986-03-01,女,已婚,高中,农村,个人,10-20万,SUV,5千-1万,60-79,日间,1,368
476931149,1975-10-02,男,未婚,硕士,城镇,单位,30-40万,卡车,1万5-2万,40-59,日间,0,0
189803842,1982-02-11,女,未婚,本科,城镇,单位,20-30万,MPV,5千-1万,80-99,夜间,2,1717
621932597,1964-04-18,女,未婚,硕士,城镇,个人,10-20万,跑车,小于5千,40-59,日间,2,302
576250522,1979-05-18,男,未婚,本科,城镇,个人,10-20万,MPV,1万5-2万,40-59,夜间,4,505
418019534,1974-10-07,女,未婚,硕士,农村,个人,小于10万,SUV,大于2万,60-79,夜间,14,44
235798867,1987-10-04,男,已婚,本科,城镇,单位,20-30万,卡车,5千-1万,40-59,夜间,1,1038
265792515,1981-02-26,男,未婚,硕士,城镇,单位,20-30万,卡车,大于2万,40-59,夜间,3,252
879600393,1979-01-14,男,已婚,高中,城镇,单位,小于10万,轿车,1万5-2万,小于40,日间,0,0
791411047,1993-01-01,男,未婚,高中以下,城镇,单位,小于10万,轿车,大于2万,60-79,夜间,10,2513
845499665,1970-06-02,女,已婚,本科,城镇,个人,10-20万,跑车,1万-1万5,40-59,日间,2,1940
825268721,1970-09-29,男,未婚,硕士,城镇,单位,30-40万,卡车,1万-1万5,60-79,夜间,2,179
572077171,1974-07-12,女,已婚,高中以下,城镇,个人,10-20万,SUV,1万-1万5,40-59,夜间,3,824
581216860,1973-02-03,男,已婚,高中以下,农村,单位,小于10万,轿车,5千-1万,小于40,日间,1,720
974780561,1975-01-14,男,未婚,高中,城镇,个人,小于10万,MPV,1万-1万5,40-59,日间,1,65
131421512,1980-12-20,女,已婚,硕士,城镇,个人,10-20万,MPV,小于5千,40-59,日间,1,450
283577004,1975-08-30,男,未婚,本科,城镇,单位,20-30万,卡车,1万-1万5,40-59,日间,2,179
275063923,1975-03-23,男,已婚,高中,农村,单位,30-40万,卡车,1万-1万5,40-59,日间,1,1559
528698470,1977-06-09,男,已婚,高中,农村,个人,小于10万,SUV,大于2万,小于40,日间,2,413
621871330,1986-12-10,男,已婚,高中,城镇,单位,20-30万,厢式货车,小于5千,40-59,夜间,1,2075
76212778,1981-12-06,女,未婚,高中,城镇,个人,小于10万,跑车,1万-1万5,60-79,日间,2,105
574107788,1978-06-14,女,未婚,高中,城镇,单位,小于10万,SUV,1万-1万5,80-99,日间,5,3057
877615287,1971-01-24,男,未婚,博士,城镇,个人,10-20万,MPV,5千-1万,小于40,夜间,0,0
798981234,1976-04-15,女,已婚,博士,农村,个人,10-20万,SUV,1万5-2万,40-59,夜间,3,400
243123645,1981-04-05,男,已婚,高中以下,城镇,个人,10-20万,厢式货车,5千-1万,80-99,夜间,1,901
782144396,1984-05-04,男,已婚,高中,城镇,个人,小于10万,MPV,1万5-2万,60-79,日间,2,488
180789377,1971-11-19,女,已婚,硕士,城镇,个人,10-20万,SUV,1万5-2万,60-79,日间,0,0
135363189,1985-12-26,女,已婚,博士,城镇,个人,10-20万,SUV,5千-1万,60-79,日间,1,426
28456294,1981-10-04,女,已婚,硕士,城镇,个人,20-30万,SUV,小于5千,40-59,日间,3,184
832576480,1971-05-18,男,已婚,高中,城镇,单位,20-30万,卡车,5千-1万,40-59,夜间,0,0
980038566,1979-01-17,女,未婚,高中,城镇,个人,小于10万,SUV,1万-1万5,60-79,夜间,1,534
32992474,1988-07-07,女,已婚,本科,城镇,单位,10-20万,SUV,1万5-2万,小于40,日间,0,0
207425211,1986-12-10,男,未婚,高中,农村,单位,10-20万,轿车,5千-1万,40-59,日间,1,830
83467828,1977-11-12,男,未婚,博士,城镇,个人,小于10万,轿车,1万-1万5,小于40,夜间,2,686
34434267,1966-12-21,女,未婚,高中,农村,个人,10-20万,跑车,大于2万,60-79,日间,5,538
265513155,1964-07-21,男,已婚,硕士,城镇,个人,10-20万,MPV,1万-1万5,小于40,日间,1,65
194836773,1979-09-25,女,已婚,高中以下,农村,个人,10-20万,跑车,大于2万,60-79,夜间,5,2016
48342958,1986-05-15,女,未婚,本科,城镇,单位,10-20万,SUV,1万-1万5,小于40,日间,2,589
648825858,1979-10-20,男,未婚,本科,农村,单位,小于10万,轿车,5千-1万,40-59,日间,1,238
257833353,1984-03-23,女,已婚,本科,城镇,个人,20-30万,MPV,大于2万,40-59,日间,4,277
831574245,1977-01-27,女,未婚,本科,城镇,单位,20-30万,轿车,1万-1万5,60-79,日间,1,2206
29775028,1976-08-16,男,已婚,硕士,城镇,个人,10-20万,MPV,1万-1万5,小于40,日间,1,539
673874527,1983-01-02,男,未婚,本科,城镇,个人,10-20万,轿车,1万-1万5,40-59,日间,3,1813
771801025,1972-03-02,男,未婚,博士,城镇,单位,大于40万,卡车,1万5-2万,小于40,夜间,0,0
685416864,1971-06-24,女,已婚,本科,农村,个人,小于10万,SUV,5千-1万,60-79,日间,2,4001
207767897,1986-06-20,男,已婚,博士,城镇,个人,小于10万,MPV,1万5-2万,60-79,日间,1,1634
713884148,1980-09-16,女,已婚,本科,城镇,单位,10-20万,SUV,大于2万,40-59,日间,3,991
201054523,1960-10-11,女,未婚,博士,城镇,个人,小于10万,跑车,1万-1万5,80-99,夜间,2,911
449429892,1987-01-12,男,未婚,高中,农村,单位,小于10万,轿车,1万5-2万,小于40,日间,2,47
865313474,1975-05-29,男,已婚,高中,城镇,单位,10-20万,轿车,小于5千,小于40,日间,0,0
282579671,1971-06-20,男,已婚,博士,城镇,个人,20-30万,MPV,5千-1万,小于40,夜间,1,501
855927277,1983-08-05,男,未婚,高中,农村,个人,小于10万,MPV,5千-1万,小于40,日间,1,182
794040462,1982-05-31,男,已婚,本科,农村,单位,20-30万,卡车,1万-1万5,小于40,日间,3,702
19829574,1985-01-17,男,未婚,高中以下,农村,个人,小于10万,轿车,大于2万,小于40,夜间,2,362
695037271,1985-11-04,女,未婚,高中,城镇,个人,小于10万,SUV,1万-1万5,40-59,日间,1,446
302751690,1970-04-11,男,已婚,硕士,城镇,个人,10-20万,MPV,1万-1万5,40-59,日间,1,1195
583599764,1975-12-11,女,未婚,博士,城镇,单位,30-40万,厢式货车,5千-1万,小于40,日间,0,0
625616315,1969-09-26,女,已婚,高中,农村,单位,10-20万,轿车,5千-1万,40-59,夜间,1,587
22460980,1970-07-24,女,未婚,硕士,城镇,个人,20-30万,MPV,5千-1万,80-99,夜间,3,1791
269985785,1977-05-05,男,已婚,高中,农村,单位,10-20万,MPV,5千-1万,40-59,日间,4,512
392785743,1968-10-14,男,未婚,博士,城镇,个人,10-20万,MPV,5千-1万,80-99,日间,1,528
369052748,1979-09-24,女,已婚,高中,农村,个人,小于10万,SUV,5千-1万,40-59,日间,2,558
654085972,1977-03-14,女,未婚,本科,农村,单位,20-30万,MPV,1万5-2万,小于40,日间,3,222
78448715,1978-03-16,女,已婚,高中以下,农村,个人,10-20万,SUV,1万-1万5,40-59,日间,0,0
171198581,1977-09-16,女,未婚,高中,城镇,单位,10-20万,SUV,小于5千,60-79,日间,1,641
574158891,1977-04-22,女,已婚,硕士,城镇,个人,10-20万,SUV,5千-1万,小于40,日间,0,0
216745844,1986-11-16,女,未婚,本科,农村,个人,小于10万,跑车,小于5千,60-79,日间,2,811
665635577,1977-01-28,女,已婚,本科,城镇,个人,10-20万,MPV,1万-1万5,40-59,夜间,2,364
398175052,1977-01-08,男,未婚,本科,农村,个人,20-30万,MPV,1万5-2万,60-79,夜间,4,314
228691526,1984-10-12,女,未婚,高中以下,城镇,个人,小于10万,SUV,小于5千,60-79,日间,0,0
24759813,1979-11-24,男,已婚,硕士,城镇,个人,10-20万,MPV,1万-1万5,40-59,日间,3,143
95207832,1976-05-13,女,未婚,高中,城镇,单位,10-20万,SUV,1万-1万5,小于40,日间,2,397
557742413,1990-04-27,男,未婚,硕士,城镇,单位,20-30万,卡车,小于5千,80-99,日间,1,201
251253029,1985-05-09,男,已婚,高中,农村,个人,小于10万,轿车,小于5千,40-59,日间,2,53
212957678,1984-08-23,男,已婚,硕士,城镇,单位,30-40万,卡车,1万-1万5,60-79,夜间,3,61
757364508,1985-10-14,女,未婚,硕士,城镇,单位,30-40万,轿车,5千-1万,小于40,日间,1,213
26115892,1983-01-10,女,已婚,高中,城镇,单位,小于10万,跑车,小于5千,60-79,夜间,1,970
977244195,1980-12-26,女,已婚,本科,城镇,个人,20-30万,轿车,小于5千,40-59,日间,0,0
665591504,1972-07-19,男,未婚,博士,城镇,个人,20-30万,MPV,大于2万,80-99,日间,9,4599
352903182,1975-12-24,男,未婚,硕士,农村,个人,10-20万,厢式货车,1万-1万5,小于40,日间,0,0
52289049,1980-11-12,男,已婚,硕士,城镇,个人,10-20万,MPV,1万-1万5,小于40,夜间,3,1237
743269882,1979-07-27,男,已婚,硕士,城镇,单位,20-30万,卡车,5千-1万,小于40,夜间,3,1660
30429169,1972-07-09,女,未婚,本科,城镇,个人,小于10万,SUV,1万-1万5,40-59,夜间,1,1966
287386122,1980-01-02,男,已婚,高中,城镇,单位,小于10万,轿车,1万-1万5,80-99,日间,4,2246
490897115,1983-10-06,男,已婚,本科,城镇,个人,10-20万,MPV,1万-1万5,小于40,日间,1,398
89315060,1985-05-21,女,已婚,高中以下,城镇,个人,10-20万,MPV,小于5千,60-79,夜间,0,0
91239264,1981-06-18,男,未婚,本科,农村,个人,10-20万,MPV,1万5-2万,60-79,夜间,3,579
704717373,1975-03-09,男,已婚,博士,城镇,单位,大于40万,卡车,1万-1万5,80-99,夜间,0,0
93262171,1982-02-17,男,已婚,本科,城镇,个人,10-20万,轿车,1万-1万5,60-79,夜间,1,519
782118634,1977-05-02,女,未婚,高中,农村,单位,10-20万,MPV,大于2万,小于40,日间,2,2474
317029629,1973-12-05,女,已婚,硕士,农村,个人,大于40万,SUV,1万5-2万,小于40,夜间,0,0
863105679,1977-08-05,男,已婚,本科,城镇,个人,10-20万,厢式货车,1万5-2万,60-79,日间,2,345
544218777,1973-09-19,女,未婚,高中,城镇,个人,10-20万,SUV,大于2万,60-79,日间,7,875
287264722,1975-09-26,女,未婚,高中,农村,单位,小于10万,跑车,5千-1万,60-79,日间,4,1447
491636059,1971-08-25,女,已婚,本科,城镇,个人,20-30万,SUV,1万-1万5,60-79,日间,3,3717
7968556,1979-11-22,男,未婚,高中,城镇,个人,10-20万,MPV,小于5千,40-59,夜间,1,1684
386671408,1981-02-27,男,未婚,博士,城镇,单位,小于10万,轿车,大于2万,小于40,日间,5,118
738379426,1966-11-06,男,未婚,本科,城镇,单位,10-20万,轿车,小于5千,40-59,日间,2,1162
549986445,1988-10-31,男,已婚,硕士,城镇,个人,小于10万,轿车,1万-1万5,80-99,日间,1,2196
715280827,1967-12-14,女,未婚,博士,城镇,个人,10-20万,跑车,5千-1万,40-59,日间,1,258
905883739,1973-08-20,男,已婚,高中,农村,单位,10-20万,轿车,1万-1万5,40-59,日间,0,0
500300083,1979-05-14,男,已婚,高中以下,城镇,个人,小于10万,MPV,1万5-2万,40-59,夜间,0,0
419976048,1976-04-27,男,未婚,高中以下,农村,个人,小于10万,轿车,1万5-2万,小于40,夜间,3,864
536598966,1979-09-22,女,未婚,本科,农村,个人,10-20万,SUV,1万-1万5,60-79,日间,0,0
593108777,1974-12-03,男,已婚,本科,城镇,个人,10-20万,厢式货车,1万-1万5,60-79,日间,1,1949
919224306,1976-03-01,女,未婚,硕士,城镇,个人,10-20万,SUV,1万-1万5,80-99,日间,1,4407
767246588,1980-05-29,男,未婚,硕士,城镇,单位,20-30万,卡车,1万5-2万,小于40,日间,1,281
742200775,1973-10-28,女,未婚,硕士,城镇,个人,10-20万,轿车,1万5-2万,40-59,日间,3,521
316290491,1974-06-11,女,已婚,高中,城镇,个人,10-20万,跑车,1万-1万5,40-59,日间,0,0
174725774,1974-05-04,男,已婚,高中以下,城镇,单位,10-20万,MPV,1万5-2万,60-79,夜间,2,171
8761083,1976-02-21,女,已婚,高中,城镇,个人,20-30万,MPV,1万-1万5,大于100,日间,2,1153
256969488,1985-03-07,男,未婚,高中以下,城镇,单位,20-30万,厢式货车,5千-1万,40-59,夜间,0,0
525944499,1983-05-07,男,已婚,本科,城镇,个人,20-30万,MPV,1万5-2万,60-79,夜间,2,515
757352494,1985-05-13,女,已婚,高中,农村,单位,小于10万,SUV,1万-1万5,40-59,日间,3,401
61688827,1982-11-14,男,已婚,硕士,城镇,个人,10-20万,轿车,小于5千,小于40,夜间,1,207
738633202,1985-03-12,男,已婚,高中以下,农村,个人,10-20万,厢式货车,5千-1万,小于40,日间,1,3
850807236,1982-03-16,女,已婚,高中以下,城镇,个人,小于10万,跑车,小于5千,60-79,夜间,2,1595
731753269,1979-07-20,女,已婚,本科,农村,单位,10-20万,SUV,1万-1万5,40-59,日间,3,2609
414833523,1989-04-13,女,已婚,硕士,城镇,个人,10-20万,跑车,1万5-2万,60-79,日间,2,990
103544547,1969-08-14,女,已婚,博士,城镇,单位,大于40万,卡车,大于2万,小于40,日间,0,0
279975364,1979-11-09,男,已婚,博士,城镇,个人,20-30万,MPV,1万-1万5,40-59,日间,1,744
846904796,1982-08-23,女,未婚,高中以下,城镇,个人,20-30万,SUV,1万-1万5,80-99,日间,0,0
195903127,1986-11-25,女,已婚,本科,农村,个人,20-30万,SUV,5千-1万,80-99,日间,3,498
667241606,1977-12-04,女,未婚,博士,城镇,单位,20-30万,轿车,5千-1万,小于40,夜间,0,0
664930837,1981-09-27,女,已婚,本科,农村,个人,10-20万,SUV,1万-1万5,60-79,日间,3,763
42018118,1981-08-16,女,未婚,本科,城镇,单位,小于10万,SUV,1万5-2万,80-99,日间,2,838
787141646,1975-06-02,男,已婚,博士,城镇,单位,30-40万,卡车,1万-1万5,40-59,夜间,1,1029
790856371,1978-11-21,女,已婚,本科,城镇,个人,30-40万,跑车,1万-1万5,60-79,夜间,3,683
638536907,1975-07-29,女,已婚,本科,城镇,单位,20-30万,轿车,小于5千,40-59,日间,1,810
228836936,1983-02-25,男,未婚,硕士,城镇,个人,20-30万,MPV,1万5-2万,40-59,夜间,3,1618
886559291,1979-06-23,男,已婚,高中,城镇,单位,小于10万,轿车,1万-1万5,80-99,日间,5,2845
588766853,1986-03-09,男,已婚,高中以下,城镇,个人,10-20万,MPV,1万-1万5,40-59,日间,1,482
566729633,1967-04-27,男,已婚,硕士,城镇,个人,小于10万,轿车,小于5千,小于40,日间,2,524
314006147,1973-07-19,男,未婚,硕士,城镇,个人,10-20万,MPV,1万5-2万,40-59,日间,0,0
760469299,1979-04-15,女,未婚,高中,农村,个人,20-30万,MPV,小于5千,40-59,日间,2,620
148585592,1981-02-11,女,未婚,博士,城镇,个人,小于10万,SUV,5千-1万,40-59,夜间,2,218
904934030,1973-04-08,女,已婚,硕士,城镇,个人,10-20万,SUV,1万5-2万,60-79,日间,2,435
725245227,1981-10-24,女,未婚,高中以下,农村,个人,小于10万,SUV,5千-1万,小于40,日间,2,149
306014182,1976-02-18,女,未婚,高中,城镇,单位,小于10万,跑车,1万5-2万,小于40,夜间,3,106
285476064,1979-01-02,女,已婚,高中,城镇,单位,30-40万,轿车,1万5-2万,小于40,日间,0,0
676967525,1984-02-22,女,未婚,高中以下,城镇,单位,20-30万,SUV,1万-1万5,40-59,夜间,2,1508
338235119,1971-11-30,男,已婚,博士,城镇,单位,20-30万,厢式货车,1万-1万5,小于40,日间,1,675
112649613,1980-09-23,男,未婚,硕士,城镇,个人,20-30万,MPV,5千-1万,小于40,日间,0,0
173124759,1983-07-15,男,未婚,硕士,城镇,个人,10-20万,MPV,1万5-2万,大于100,夜间,1,5546
198867627,1986-04-20,男,未婚,高中,城镇,单位,20-30万,卡车,1万-1万5,小于40,日间,0,0
603952631,1985-04-04,男,未婚,本科,城镇,单位,小于10万,轿车,1万-1万5,小于40,夜间,1,31
672676093,1982-03-01,女,未婚,高中,城镇,单位,小于10万,SUV,5千-1万,40-59,夜间,1,57
894882678,1975-12-12,女,已婚,硕士,农村,个人,小于10万,SUV,1万5-2万,小于40,夜间,0,0
944927413,1984-11-26,男,未婚,高中以下,城镇,个人,小于10万,MPV,1万5-2万,小于40,日间,2,186
338776264,1970-07-24,女,已婚,本科,农村,个人,30-40万,SUV,大于2万,小于40,日间,3,1902
410936764,1964-11-10,男,已婚,博士,城镇,个人,20-30万,SUV,1万5-2万,60-79,日间,4,416
859535772,1986-08-07,男,已婚,本科,城镇,单位,小于10万,MPV,1万5-2万,80-99,夜间,3,2555
416418138,1974-10-31,女,已婚,高中以下,城镇,个人,小于10万,SUV,1万-1万5,40-59,日间,2,173
62426525,1985-12-30,男,已婚,高中以下,农村,个人,小于10万,MPV,5千-1万,40-59,夜间,1,334
21748822,1985-05-30,男,已婚,高中,农村,单位,20-30万,SUV,1万5-2万,40-59,夜间,0,0
921082775,1979-03-29,男,已婚,硕士,城镇,单位,20-30万,卡车,1万5-2万,大于100,夜间,5,1830
563788172,1974-08-26,女,已婚,高中,城镇,个人,小于10万,SUV,5千-1万,60-79,日间,1,426
660380025,1971-11-09,女,已婚,博士,城镇,个人,小于10万,SUV,大于2万,40-59,日间,1,548
591330652,1977-05-16,女,未婚,高中,农村,个人,10-20万,MPV,1万5-2万,40-59,日间,0,0
238920147,1973-10-13,女,未婚,高中,城镇,单位,小于10万,SUV,小于5千,小于40,日间,1,200
686796682,1979-01-18,女,未婚,高中,城镇,单位,10-20万,SUV,1万5-2万,小于40,夜间,2,426
456057416,1977-12-31,女,未婚,硕士,城镇,个人,20-30万,MPV,小于5千,大于100,夜间,0,0
841279077,1978-03-14,女,已婚,高中,城镇,个人,20-30万,SUV,1万-1万5,40-59,日间,3,345
195933426,1971-11-06,女,已婚,本科,城镇,个人,10-20万,跑车,5千-1万,小于40,日间,0,0
393735825,1977-11-08,男,已婚,博士,城镇,单位,20-30万,卡车,大于2万,大于100,日间,4,1138
399379988,1976-11-19,男,已婚,博士,城镇,个人,10-20万,SUV,5千-1万,小于40,日间,0,0
734319164,1984-07-24,女,已婚,高中以下,城镇,个人,小于10万,跑车,1万5-2万,40-59,日间,2,365
405289616,1974-07-04,女,未婚,本科,城镇,单位,10-20万,MPV,5千-1万,小于40,日间,1,55
214961196,1982-12-13,女,已婚,高中,城镇,个人,10-20万,MPV,小于5千,40-59,日间,1,23
573855069,1973-12-23,男,已婚,博士,城镇,个人,10-20万,MPV,1万-1万5,小于40,夜间,0,0
175790019,1971-08-13,女,未婚,高中以下,城镇,个人,30-40万,跑车,1万-1万5,40-59,夜间,3,68
902126958,1983-03-06,男,未婚,硕士,城镇,单位,小于10万,轿车,5千-1万,小于40,夜间,0,0
442319498,1977-03-12,男,未婚,高中以下,城镇,单位,小于10万,轿车,1万-1万5,60-79,日间,0,0
