SK_ID_CURR,TARGET,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_CREDIT,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
404996,0,N,N,900000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
263726,0,N,N,135000.0,1,1,1,1,0,0,,,,,,
239380,0,Y,N,630000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,6.0
265683,0,Y,Y,824823.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
219598,0,N,Y,518562.0,1,0,0,1,0,0,,,,,,
411135,0,N,Y,314055.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2.0,2.0
328204,0,Y,N,239850.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
132752,0,N,N,1096924.5,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
375773,0,N,Y,376920.0,1,1,0,1,0,0,,,,,,
337553,0,N,N,545040.0,1,1,1,1,1,0,,,,,,
215227,0,Y,Y,177489.0,1,1,0,1,0,1,0.0,0.0,1.0,0.0,0.0,3.0
355893,0,N,N,1305000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
345641,0,N,Y,876078.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,2.0
134623,0,N,Y,257391.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,2.0,0.0
390350,0,N,N,1709797.5,1,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
259519,0,Y,N,1125000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
164605,0,Y,Y,225000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
422415,0,N,Y,729792.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,3.0
357788,0,N,Y,835380.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0
126321,0,N,Y,144000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
431405,0,N,Y,797557.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
222819,0,N,N,202500.0,1,0,0,1,0,0,,,,,,
433038,0,Y,Y,755190.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
311454,0,N,N,970380.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
129396,0,N,Y,1082214.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
435180,0,N,N,539590.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
155874,0,N,Y,534141.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
290868,0,N,Y,265851.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
378094,0,N,Y,269550.0,1,1,0,1,0,0,,,,,,
448927,0,N,Y,196213.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
336326,0,Y,N,675000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
125308,0,N,N,363190.5,1,1,0,1,0,0,,,,,,
293844,0,N,Y,518562.0,1,1,0,1,0,0,,,,,,
197139,0,N,Y,315000.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
234074,0,N,Y,270000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
123972,0,Y,Y,1288350.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,5.0
349178,0,Y,Y,1350000.0,1,1,0,1,1,0,,,,,,
359661,0,N,Y,284400.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
346465,0,N,N,225000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
160875,0,N,Y,203760.0,1,1,1,1,0,0,,,,,,
182604,0,N,N,519633.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,3.0
347237,0,N,N,239850.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
334004,0,N,Y,426600.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,2.0
359628,0,N,Y,675000.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
439738,0,N,Y,1354500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
172964,0,N,N,1350000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
186638,0,Y,Y,916470.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
357554,0,Y,Y,555273.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
227612,0,Y,Y,1223010.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
340662,0,N,Y,202500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
321120,0,N,Y,143910.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
105977,0,Y,Y,670500.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,2.0
167759,0,Y,N,545040.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
191969,0,N,Y,639000.0,1,1,1,1,1,0,,,,,,
207642,0,Y,N,281493.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,9.0
442885,0,N,N,906228.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
279009,0,N,N,259794.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
364592,0,N,Y,364846.5,1,1,0,1,0,0,,,,,,
108607,0,Y,Y,1081179.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
237504,0,Y,N,1012500.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
311615,0,N,N,942300.0,1,1,0,1,0,0,,,,,,
380948,0,N,Y,284400.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
329625,0,N,N,808650.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
264794,0,Y,N,900000.0,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,3.0
447887,0,Y,Y,495000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,2.0
253309,0,N,N,315000.0,1,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0
410242,1,N,N,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
415717,0,N,Y,261751.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
379760,0,N,Y,273636.0,1,1,0,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0
215329,0,Y,Y,675000.0,1,1,0,1,1,0,0.0,0.0,0.0,6.0,0.0,0.0
247472,0,N,Y,539100.0,1,1,0,1,0,0,,,,,,
447470,0,N,N,180000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1.0,3.0
310696,0,N,Y,777024.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0
299638,0,N,Y,472500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,4.0
358881,0,N,Y,938304.0,1,0,0,1,0,0,,,,,,
146054,0,Y,Y,900000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
288239,0,N,Y,135000.0,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0
347632,0,Y,N,225000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
230597,0,N,Y,219042.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
336230,0,Y,Y,135000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
318374,0,Y,N,850500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
164092,0,Y,Y,254700.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
270603,0,Y,N,1256400.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
360827,1,N,Y,422451.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
253991,0,N,N,900000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
248984,0,N,Y,481495.5,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
135133,0,N,Y,765000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
337229,0,Y,Y,518562.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
127524,1,N,Y,292500.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,5.0
408948,1,Y,Y,1078200.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
260707,0,Y,Y,180000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
164062,0,N,Y,702000.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0
106899,0,N,Y,97038.0,1,0,0,1,0,0,,,,,,
329268,0,N,N,622413.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
291531,0,Y,N,485640.0,1,1,1,1,1,0,,,,,,
160019,0,N,N,625536.0,1,1,0,1,0,0,,,,,,
321462,0,Y,Y,481495.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
188854,0,N,Y,547344.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
422522,0,N,Y,553806.0,1,1,0,1,1,0,0.0,0.0,0.0,2.0,0.0,4.0
302325,0,N,Y,808650.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
261836,0,Y,Y,225000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
373099,0,N,Y,414792.0,1,1,1,1,1,0,0.0,0.0,0.0,2.0,0.0,0.0
107358,0,N,Y,537763.5,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,6.0
456210,0,N,Y,270000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
403684,0,Y,Y,545040.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
416412,0,N,Y,640764.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
422608,0,N,Y,1047771.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
383284,0,Y,Y,720310.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
203395,0,N,N,1035832.5,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
179700,1,Y,N,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
184586,0,N,N,450000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
412121,0,N,Y,463284.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
146873,0,N,N,594000.0,1,1,0,1,0,0,,,,,,
381496,0,N,Y,234369.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,4.0
410252,0,Y,N,1546020.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
216140,0,N,Y,1035000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
234467,0,N,Y,180000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
446558,0,N,Y,168102.0,1,0,0,1,0,0,,,,,,
167692,0,Y,Y,659610.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0
393561,0,N,Y,450000.0,1,1,1,1,1,0,,,,,,
108764,0,Y,N,835605.0,1,1,0,1,1,0,0.0,0.0,0.0,11.0,0.0,0.0
177491,0,Y,N,1800000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
371989,0,Y,N,284400.0,1,1,1,1,0,0,0.0,0.0,0.0,2.0,1.0,0.0
313306,0,Y,Y,1231663.5,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
434411,0,N,Y,942300.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
376969,0,N,Y,71955.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
194964,0,Y,Y,497520.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
382014,0,N,Y,337500.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0
298056,0,N,Y,168102.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,6.0
126943,0,Y,N,284400.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,3.0
407666,0,N,N,349609.5,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
401684,0,N,Y,436032.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
261714,0,Y,Y,545040.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0,4.0
289214,1,Y,Y,531265.5,1,1,0,1,0,0,,,,,,
302206,0,Y,Y,1270746.0,1,1,0,1,0,0,,,,,,
106685,0,N,Y,270000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
395601,0,N,Y,545040.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
132527,0,Y,N,900000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
399707,0,Y,Y,664569.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
276511,0,N,N,545040.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
359790,0,Y,Y,770292.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0
389334,0,N,N,269550.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
367071,0,N,Y,225000.0,1,0,0,1,0,0,,,,,,
195086,0,Y,Y,634482.0,1,1,0,1,1,0,,,,,,
215359,0,N,N,835380.0,1,1,1,1,1,0,0.0,0.0,0.0,1.0,1.0,5.0
358274,0,N,Y,314100.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
305545,0,Y,Y,187659.0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,2.0
144710,0,Y,N,755190.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
371877,0,Y,Y,502497.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,7.0
286021,0,N,Y,239850.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
319156,0,Y,N,270000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,2.0
384096,0,N,Y,1288350.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
375994,0,Y,Y,615888.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,1.0,3.0
162597,0,N,N,1800000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
151904,1,N,Y,298512.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,1.0
289103,0,N,Y,562491.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
165463,0,N,Y,1024290.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,6.0
401041,0,N,N,454500.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
439792,0,Y,Y,1125000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
136747,0,Y,Y,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
274888,0,N,Y,135000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
106125,0,Y,Y,225000.0,1,1,1,1,1,0,0.0,0.0,0.0,1.0,0.0,2.0
180562,0,Y,Y,746280.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
294647,0,N,Y,225000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,7.0
257110,0,Y,Y,487570.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
212905,0,N,Y,490495.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0
379283,0,Y,Y,1288350.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
187898,0,N,Y,1800000.0,1,1,0,1,1,0,,,,,,
195677,0,N,Y,135000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
241262,0,N,Y,619254.0,1,1,0,1,0,0,,,,,,
218064,0,N,N,710640.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,3.0
324204,0,N,Y,270000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
397337,0,Y,N,170640.0,1,1,0,1,0,0,,,,,,
105426,0,Y,N,332946.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,3.0
363574,0,Y,N,312768.0,1,1,1,1,0,0,,,,,,
125447,1,Y,N,360000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
126012,0,Y,N,755190.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0,2.0
394985,0,N,Y,247500.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
302660,0,Y,N,497520.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
398283,0,N,N,180000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0
310791,0,N,N,579195.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
108262,0,N,Y,1205896.5,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,5.0
170491,0,Y,Y,450000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
171090,0,Y,Y,1288350.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
215973,0,N,Y,752553.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
449001,0,N,Y,675000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
101727,0,N,Y,135000.0,1,1,0,1,0,0,,,,,,
394119,0,Y,Y,810000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
237363,1,N,N,485190.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,2.0,0.0
396383,0,N,Y,454500.0,1,1,0,1,1,0,0.0,0.0,0.0,2.0,0.0,1.0
435279,0,N,Y,254700.0,1,1,0,1,0,0,,,,,,
444977,0,Y,Y,254700.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
101227,0,Y,Y,1180341.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0,3.0
365427,0,N,N,808650.0,1,1,0,1,0,0,,,,,,
280935,0,Y,Y,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
275209,0,N,N,891000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
379413,0,Y,N,2250000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
420779,1,N,Y,1078200.0,1,1,1,1,1,0,,,,,,
294446,0,N,N,312768.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
330260,0,Y,Y,450000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
191054,0,N,Y,432000.0,1,0,0,1,0,0,,,,,,
225684,0,N,N,540000.0,1,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0
164437,0,N,N,225000.0,1,1,1,1,1,0,,,,,,
260054,0,Y,Y,1800000.0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
364954,0,N,Y,323388.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
336960,0,Y,Y,274500.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
287700,0,N,Y,207000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
142683,0,Y,Y,90000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
126006,0,N,N,325908.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
161298,0,Y,Y,625536.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
290908,0,N,Y,517500.0,1,1,0,1,1,0,0.0,0.0,0.0,2.0,1.0,0.0
118737,0,N,Y,640080.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
134733,0,N,Y,766282.5,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,2.0
373245,1,N,Y,697500.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
361257,0,Y,Y,1351111.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,4.0
202212,0,N,Y,545040.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
228057,0,N,Y,601470.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,2.0,2.0
319458,0,N,Y,143910.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
256652,0,Y,N,733315.5,1,1,1,1,0,0,,,,,,
197459,0,N,N,562491.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
299199,0,N,N,157500.0,1,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,5.0
294885,0,N,Y,354519.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
232539,0,Y,Y,983160.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
386355,0,Y,N,450000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
234406,0,Y,Y,437076.0,1,1,0,1,0,0,,,,,,
241275,0,N,N,1223010.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
276300,0,Y,Y,452385.0,1,1,0,1,0,0,,,,,,
281915,0,Y,Y,314055.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,1.0,2.0
338700,0,Y,N,1255680.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,5.0
452611,0,N,Y,283419.0,1,0,0,1,0,0,,,,,,
403035,1,N,N,521280.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
366834,0,Y,Y,675000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,3.0
278178,1,N,Y,888840.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0,3.0
427431,0,N,Y,157500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0
316169,0,N,Y,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
153714,0,N,Y,512338.5,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
227808,0,N,Y,291915.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
396471,0,N,Y,824823.0,1,1,0,1,1,0,0.0,0.0,0.0,17.0,0.0,2.0
109138,0,N,N,679500.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2.0,1.0
134934,1,N,Y,225000.0,1,1,1,1,1,0,0.0,0.0,0.0,2.0,0.0,0.0
353536,0,Y,Y,239850.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
361892,0,N,Y,142200.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0,3.0
154226,0,Y,Y,848745.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
152319,0,N,Y,814041.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0
319071,0,N,Y,895500.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,2.0
149179,0,Y,N,728460.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
427304,0,N,N,521280.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
404845,0,N,N,835605.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
342668,0,N,Y,50940.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.0
441111,1,Y,Y,1046142.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
352295,0,N,Y,1078200.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
380417,0,Y,Y,286704.0,1,1,0,1,1,0,,,,,,
272543,0,N,Y,814041.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
273701,0,N,Y,592560.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
135437,0,Y,Y,675000.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,4.0
296106,0,N,Y,1350000.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,5.0
317000,0,N,N,534204.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
422115,0,N,N,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
343621,0,N,Y,454500.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0
400746,0,Y,Y,1418868.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,2.0
281378,0,N,Y,474183.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,4.0
278743,0,N,Y,1193580.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
410582,0,N,N,157500.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,4.0
141460,0,N,N,405000.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,2.0,3.0
341730,1,N,Y,343800.0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,6.0
446791,0,N,N,337500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
108962,1,N,Y,824823.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
144930,0,Y,N,247275.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,2.0,3.0
391271,0,Y,Y,439074.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
229166,0,Y,Y,979992.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
110581,0,N,Y,1451047.5,1,1,0,1,0,0,,,,,,
126949,0,N,N,477000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
369159,0,N,N,808650.0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
250902,0,N,Y,225000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,5.0
369248,0,N,Y,454500.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
294109,0,N,Y,243000.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,3.0
409735,0,N,Y,781920.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
445385,0,N,Y,206271.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0
284723,0,N,Y,675000.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
198781,1,N,N,585000.0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
441507,0,N,Y,283500.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0
113239,0,N,Y,1223010.0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
